city,timestamp,temperature,season
New York,2010-07-05,23.430390421987102,summer
New York,2010-07-06,17.688280533556444,summer
New York,2010-07-07,22.666033048115487,summer
New York,2010-07-08,24.833029980280624,summer
New York,2010-07-09,25.67783156048716,summer
New York,2010-07-10,26.44825677049301,summer
New York,2010-07-11,27.64688687051953,summer
New York,2010-07-12,32.33985502277693,summer
New York,2010-07-13,28.302528894823688,summer
New York,2010-07-14,33.496900974017386,summer
New York,2010-07-15,25.79278572323327,summer
New York,2010-07-16,26.72183443730961,summer
New York,2010-07-17,21.87016643525807,summer
New York,2010-07-18,19.992019287948246,summer
New York,2010-07-19,25.13994777520123,summer
New York,2010-07-20,24.333323891905216,summer
New York,2010-07-21,28.410884767259283,summer
New York,2010-07-22,22.90383853806111,summer
New York,2010-07-23,15.210946009183846,summer
New York,2010-07-24,15.882071005786436,summer
New York,2010-07-25,18.217958663341662,summer
New York,2010-07-26,25.68639421099128,summer
New York,2010-07-27,27.44647822239939,summer
New York,2010-07-28,32.15435568315766,summer
New York,2010-07-29,26.969956085523673,summer
New York,2010-07-30,36.568008435758685,summer
New York,2010-07-31,18.802524638490944,summer
New York,2010-08-01,16.41926790481883,summer
New York,2010-08-02,25.235019500948162,summer
New York,2010-08-03,21.31763500206553,summer
New York,2010-08-04,14.430366862095381,summer
New York,2010-08-05,23.304721377462467,summer
New York,2010-08-06,22.902757967619653,summer
New York,2010-08-07,23.009277180142767,summer
New York,2010-08-08,24.856074215485144,summer
New York,2010-08-09,27.97490828369501,summer
New York,2010-08-10,30.0944126511607,summer
New York,2010-08-11,28.428763851614004,summer
New York,2010-08-12,37.95782687471336,summer
New York,2010-08-13,24.103617224195403,summer
New York,2010-08-14,26.9916053905074,summer
New York,2010-08-15,29.91735826896742,summer
New York,2010-08-16,32.27261688897703,summer
New York,2010-08-17,13.10189176181778,summer
New York,2010-08-18,33.379574789141344,summer
New York,2010-08-19,23.664464226101288,summer
New York,2010-08-20,32.94002172831461,summer
New York,2010-08-21,34.650838568838125,summer
New York,2010-08-22,19.029621405497664,summer
New York,2010-08-23,25.32271949247421,summer
New York,2010-08-24,24.711730414301762,summer
New York,2010-08-25,34.969442887241044,summer
New York,2010-08-26,18.60852101085975,summer
New York,2010-08-27,32.89151747866087,summer
New York,2010-08-28,30.686222721450847,summer
New York,2010-08-29,25.083173967001624,summer
New York,2010-08-30,29.37360042800833,summer
New York,2010-08-31,17.278601247019566,summer
New York,2010-09-01,22.623478156469517,autumn
New York,2010-09-02,20.071115425056,autumn
New York,2010-09-03,5.500431472156521,autumn
New York,2010-09-04,2.7346604325610855,autumn
New York,2010-09-05,8.359761104208946,autumn
New York,2010-09-06,15.123204809454274,autumn
New York,2010-09-07,17.415909049509615,autumn
New York,2010-09-08,9.101883877810327,autumn
New York,2010-09-09,11.238588622806486,autumn
New York,2010-09-10,14.391586610554373,autumn
New York,2010-09-11,17.980313571801627,autumn
New York,2010-09-12,22.422778237041697,autumn
New York,2010-09-13,8.33071761573672,autumn
New York,2010-09-14,10.578783836852445,autumn
New York,2010-09-15,24.630627011596545,autumn
New York,2010-09-16,22.03961446387435,autumn
New York,2010-09-17,18.085271902867866,autumn
New York,2010-09-18,6.987676890620097,autumn
New York,2010-09-19,14.775613303872289,autumn
New York,2010-09-20,22.179532360389302,autumn
New York,2010-09-21,19.59826252399706,autumn
New York,2010-09-22,10.719009919713173,autumn
New York,2010-09-23,21.67948594307824,autumn
New York,2010-09-24,8.757000696528717,autumn
New York,2010-09-25,13.94557976275687,autumn
New York,2010-09-26,15.058557915432006,autumn
New York,2010-09-27,9.13264764822057,autumn
New York,2010-09-28,21.981105200672513,autumn
New York,2010-09-29,20.068846361261393,autumn
New York,2010-09-30,19.720913376206376,autumn
New York,2010-10-01,14.346136421855613,autumn
New York,2010-10-02,5.899572378142722,autumn
New York,2010-10-03,14.260240845712474,autumn
New York,2010-10-04,18.413577761543152,autumn
New York,2010-10-05,29.662081978883116,autumn
New York,2010-10-06,11.274836797152432,autumn
New York,2010-10-07,15.782364590182928,autumn
New York,2010-10-08,20.299385969691862,autumn
New York,2010-10-09,12.696345551470065,autumn
New York,2010-10-10,14.100963637920842,autumn
New York,2010-10-11,16.559822773007987,autumn
New York,2010-10-12,18.433551052703322,autumn
New York,2010-10-13,18.97738432784411,autumn
New York,2010-10-14,12.299998546379696,autumn
New York,2010-10-15,11.003250569064381,autumn
New York,2010-10-16,19.637251533107055,autumn
New York,2010-10-17,16.049254985633674,autumn
New York,2010-10-18,14.047940566568917,autumn
New York,2010-10-19,19.291127439067175,autumn
New York,2010-10-20,18.52572338286902,autumn
New York,2010-10-21,14.967035577118075,autumn
New York,2010-10-22,20.036925407434783,autumn
New York,2010-10-23,21.37264754061876,autumn
New York,2010-10-24,15.689214914325662,autumn
New York,2010-10-25,11.168802294472947,autumn
New York,2010-10-26,17.543167022353416,autumn
New York,2010-10-27,16.20468804886105,autumn
New York,2010-10-28,18.337165410092133,autumn
New York,2010-10-29,22.681635861007386,autumn
New York,2010-10-30,19.171684389905774,autumn
New York,2010-10-31,15.321271007317897,autumn
New York,2010-11-01,16.663452275218706,autumn
New York,2010-11-02,16.053399868040977,autumn
New York,2010-11-03,12.123621375913565,autumn
New York,2010-11-04,13.392016103140984,autumn
New York,2010-11-05,13.275652513000185,autumn
New York,2010-11-06,19.055917222611054,autumn
New York,2010-11-07,16.32224594739304,autumn
New York,2010-11-08,13.703803972954983,autumn
New York,2010-11-09,10.72608075958319,autumn
New York,2010-11-10,9.299177654254555,autumn
New York,2010-11-11,11.94266612202098,autumn
New York,2010-11-12,11.89421608977182,autumn
New York,2010-11-13,20.37431339417933,autumn
New York,2010-11-14,25.904248788782162,autumn
New York,2010-11-15,21.525293956566543,autumn
New York,2010-11-16,9.229307483175335,autumn
New York,2010-11-17,13.347978792066058,autumn
New York,2010-11-18,12.567984857487804,autumn
New York,2010-11-19,11.58807092129079,autumn
New York,2010-11-20,13.132228165620726,autumn
New York,2010-11-21,9.728531467621078,autumn
New York,2010-11-22,7.706748633142917,autumn
New York,2010-11-23,5.916308517624113,autumn
New York,2010-11-24,17.97181748134125,autumn
New York,2010-11-25,16.029444186399978,autumn
New York,2010-11-26,7.9877096053636425,autumn
New York,2010-11-27,12.20006182219164,autumn
New York,2010-11-28,12.102572998227993,autumn
New York,2010-11-29,21.81276166461295,autumn
New York,2010-11-30,13.073383022654234,autumn
New York,2010-12-01,3.458473345195699,winter
New York,2010-12-02,-3.621759911370392,winter
New York,2010-12-03,-0.5262321597951021,winter
New York,2010-12-04,-2.85194261400159,winter
New York,2010-12-05,-1.8218140965767493,winter
New York,2010-12-06,2.2538548888528616,winter
New York,2010-12-07,-4.594603315781976,winter
New York,2010-12-08,0.984484316834512,winter
New York,2010-12-09,7.554368067208145,winter
New York,2010-12-10,-3.0336371986280626,winter
New York,2010-12-11,2.992555825956465,winter
New York,2010-12-12,-1.78574836072508,winter
New York,2010-12-13,-1.6343746451233296,winter
New York,2010-12-14,0.33666302114949687,winter
New York,2010-12-15,-5.282232956042716,winter
New York,2010-12-16,7.8473749768930166,winter
New York,2010-12-17,-10.49664885244454,winter
New York,2010-12-18,0.8711964101642506,winter
New York,2010-12-19,-7.231889621929241,winter
New York,2010-12-20,2.2167208465487525,winter
New York,2010-12-21,-3.704872496369683,winter
New York,2010-12-22,0.3956700242623332,winter
New York,2010-12-23,2.727986679089022,winter
New York,2010-12-24,1.461355310653574,winter
New York,2010-12-25,-2.527149155023981,winter
New York,2010-12-26,-5.690602033486,winter
New York,2010-12-27,-5.680113824762927,winter
New York,2010-12-28,-2.649683408286749,winter
New York,2010-12-29,-7.645625657655167,winter
New York,2010-12-30,3.27021702410119,winter
New York,2010-12-31,6.034957839321687,winter
New York,2011-01-01,-2.9187895927024425,winter
New York,2011-01-02,-1.3338128913772496,winter
New York,2011-01-03,-3.961831525003556,winter
New York,2011-01-04,1.6027078765835587,winter
New York,2011-01-05,2.04975621924706,winter
New York,2011-01-06,2.656271459720467,winter
New York,2011-01-07,0.6835184180837844,winter
New York,2011-01-08,-1.922650169922152,winter
New York,2011-01-09,-3.090486982874242,winter
New York,2011-01-10,3.6584248275539006,winter
New York,2011-01-11,2.122865493362392,winter
New York,2011-01-12,-5.299350715772446,winter
New York,2011-01-13,4.233889478616278,winter
New York,2011-01-14,6.299347645376702,winter
New York,2011-01-15,-4.536166468441853,winter
New York,2011-01-16,-4.341448515116636,winter
New York,2011-01-17,2.248222174534503,winter
New York,2011-01-18,-2.0122725720876224,winter
New York,2011-01-19,-1.149230545299666,winter
New York,2011-01-20,2.3717078979807,winter
New York,2011-01-21,7.820630612740661,winter
New York,2011-01-22,-0.13546871258059648,winter
New York,2011-01-23,-2.9722202342341553,winter
New York,2011-01-24,-4.080281411677577,winter
New York,2011-01-25,-2.268668960538699,winter
New York,2011-01-26,3.108184984950231,winter
New York,2011-01-27,1.391476025986715,winter
New York,2011-01-28,4.104589522559835,winter
New York,2011-01-29,-9.182164292332317,winter
New York,2011-01-30,4.740228238826773,winter
New York,2011-01-31,1.5389928909894945,winter
New York,2011-02-01,-1.7739282651050445,winter
New York,2011-02-02,-4.9379177542170405,winter
New York,2011-02-03,-0.5135677325302063,winter
New York,2011-02-04,1.1820742654701513,winter
New York,2011-02-05,1.7828301589882354,winter
New York,2011-02-06,6.9999511508046295,winter
New York,2011-02-07,0.6604083195490322,winter
New York,2011-02-08,-1.0823252503439493,winter
New York,2011-02-09,-2.49970756212918,winter
New York,2011-02-10,-3.660981541842002,winter
New York,2011-02-11,2.511884711885025,winter
New York,2011-02-12,-6.892638049250252,winter
New York,2011-02-13,2.991452181867789,winter
New York,2011-02-14,-6.462930019183118,winter
New York,2011-02-15,5.763338683870014,winter
New York,2011-02-16,0.4700061872606519,winter
New York,2011-02-17,-4.484210433934676,winter
New York,2011-02-18,0.6244897493451605,winter
New York,2011-02-19,4.296611110072966,winter
New York,2011-02-20,-3.53332122519785,winter
New York,2011-02-21,4.677467774163345,winter
New York,2011-02-22,-2.4018349379940678,winter
New York,2011-02-23,3.885624680533069,winter
New York,2011-02-24,3.2541328497744066,winter
New York,2011-02-25,-1.5858424653353629,winter
New York,2011-02-26,-4.264140479325858,winter
New York,2011-02-27,2.624227642382653,winter
New York,2011-02-28,-0.9422683933672438,winter
New York,2011-03-01,9.437681515692908,spring
New York,2011-03-02,15.868246068021742,spring
New York,2011-03-03,15.292895985899632,spring
New York,2011-03-04,14.997392900967153,spring
New York,2011-03-05,7.195579902794606,spring
New York,2011-03-06,7.8482663159648665,spring
New York,2011-03-07,15.972340716191887,spring
New York,2011-03-08,12.336148962981234,spring
New York,2011-03-09,12.673431821069538,spring
New York,2011-03-10,6.4444105918296,spring
New York,2011-03-11,11.14084207455591,spring
New York,2011-03-12,12.304327592193232,spring
New York,2011-03-13,3.0682300789912906,spring
New York,2011-03-14,11.090207800901322,spring
New York,2011-03-15,19.267587779338307,spring
New York,2011-03-16,11.48418308078993,spring
New York,2011-03-17,5.709319698284362,spring
New York,2011-03-18,13.075255362459629,spring
New York,2011-03-19,12.48863041986969,spring
New York,2011-03-20,15.850970668289541,spring
New York,2011-03-21,8.887843172162698,spring
New York,2011-03-22,13.439205842838092,spring
New York,2011-03-23,-0.35464333705082574,spring
New York,2011-03-24,5.246939401193825,spring
New York,2011-03-25,14.625383571852145,spring
New York,2011-03-26,2.529770175819528,spring
New York,2011-03-27,10.681216678903237,spring
New York,2011-03-28,7.823517805386363,spring
New York,2011-03-29,8.444237287640942,spring
New York,2011-03-30,3.57755289551534,spring
New York,2011-03-31,6.62340776200778,spring
New York,2011-04-01,2.5391852411977265,spring
New York,2011-04-02,9.60721223099851,spring
New York,2011-04-03,5.89150045976816,spring
New York,2011-04-04,15.553407826226604,spring
New York,2011-04-05,11.34460637189688,spring
New York,2011-04-06,8.949342698389279,spring
New York,2011-04-07,8.016380421002882,spring
New York,2011-04-08,8.542878918447974,spring
New York,2011-04-09,16.781725122434818,spring
New York,2011-04-10,7.496380093030449,spring
New York,2011-04-11,14.548736706980849,spring
New York,2011-04-12,1.423449436386015,spring
New York,2011-04-13,7.958489791065578,spring
New York,2011-04-14,1.9634565439398237,spring
New York,2011-04-15,15.64878949309603,spring
New York,2011-04-16,17.75451421207046,spring
New York,2011-04-17,13.868270232994089,spring
New York,2011-04-18,15.272367611760163,spring
New York,2011-04-19,13.562698117570772,spring
New York,2011-04-20,5.641785544564004,spring
New York,2011-04-21,13.764886754049645,spring
New York,2011-04-22,13.352565548651766,spring
New York,2011-04-23,13.346574060814081,spring
New York,2011-04-24,11.673980792268953,spring
New York,2011-04-25,13.177367644718434,spring
New York,2011-04-26,3.1060929243066537,spring
New York,2011-04-27,20.59834092057725,spring
New York,2011-04-28,7.832303787502376,spring
New York,2011-04-29,20.595438770236928,spring
New York,2011-04-30,6.8739705890915985,spring
New York,2011-05-01,14.367915897598436,spring
New York,2011-05-02,15.204900137736185,spring
New York,2011-05-03,12.617878624609151,spring
New York,2011-05-04,10.871876577331427,spring
New York,2011-05-05,13.166814290912384,spring
New York,2011-05-06,25.29134795610932,spring
New York,2011-05-07,9.671769058623099,spring
New York,2011-05-08,10.773841108001303,spring
New York,2011-05-09,12.565924709138718,spring
New York,2011-05-10,12.665411602192092,spring
New York,2011-05-11,13.223377114833816,spring
New York,2011-05-12,6.104057701155764,spring
New York,2011-05-13,-0.20723341093255954,spring
New York,2011-05-14,14.553074715418802,spring
New York,2011-05-15,4.0960123563731985,spring
New York,2011-05-16,5.869773864577949,spring
New York,2011-05-17,11.358409091253261,spring
New York,2011-05-18,13.896735097672495,spring
New York,2011-05-19,10.601212767789107,spring
New York,2011-05-20,7.31891462291099,spring
New York,2011-05-21,8.428458449940283,spring
New York,2011-05-22,19.10509064696304,spring
New York,2011-05-23,2.247741465792547,spring
New York,2011-05-24,15.643359640584029,spring
New York,2011-05-25,9.421442550011552,spring
New York,2011-05-26,11.779778405731873,spring
New York,2011-05-27,17.458387141390133,spring
New York,2011-05-28,11.113575888969565,spring
New York,2011-05-29,9.338032321142812,spring
New York,2011-05-30,11.661577043914793,spring
New York,2011-05-31,11.923491614120561,spring
New York,2011-06-01,21.548881360658587,summer
New York,2011-06-02,24.37129063089429,summer
New York,2011-06-03,26.166549280051832,summer
New York,2011-06-04,21.97004531891799,summer
New York,2011-06-05,26.546735509580873,summer
New York,2011-06-06,24.949345857482996,summer
New York,2011-06-07,26.296358333256272,summer
New York,2011-06-08,22.352296008013177,summer
New York,2011-06-09,24.639981336791976,summer
New York,2011-06-10,33.59113472184309,summer
New York,2011-06-11,25.855879281068937,summer
New York,2011-06-12,25.95744499511025,summer
New York,2011-06-13,26.485539059643145,summer
New York,2011-06-14,25.103733247928638,summer
New York,2011-06-15,25.117491332388948,summer
New York,2011-06-16,19.750441861252185,summer
New York,2011-06-17,24.77824744917379,summer
New York,2011-06-18,22.48710575952942,summer
New York,2011-06-19,28.635781247189556,summer
New York,2011-06-20,30.514939874813326,summer
New York,2011-06-21,24.130229339716344,summer
New York,2011-06-22,21.155741044767854,summer
New York,2011-06-23,18.995228825793074,summer
New York,2011-06-24,27.886123367010004,summer
New York,2011-06-25,22.153351001135107,summer
New York,2011-06-26,31.590348325203742,summer
New York,2011-06-27,26.37223243033835,summer
New York,2011-06-28,18.775196900399504,summer
New York,2011-06-29,28.348581413714093,summer
New York,2011-06-30,29.530575012898524,summer
New York,2011-07-01,24.983535843654884,summer
New York,2011-07-02,24.998058501149917,summer
New York,2011-07-03,23.21814218696361,summer
New York,2011-07-04,24.46317382597769,summer
New York,2011-07-05,25.378417220318926,summer
New York,2011-07-06,19.37122821968998,summer
New York,2011-07-07,21.512127305927184,summer
New York,2011-07-08,30.372911864491666,summer
New York,2011-07-09,22.915818116824465,summer
New York,2011-07-10,23.301006168054858,summer
New York,2011-07-11,21.570842196315038,summer
New York,2011-07-12,18.449793463039402,summer
New York,2011-07-13,27.339725670723233,summer
New York,2011-07-14,31.517999665361334,summer
New York,2011-07-15,23.359417573771193,summer
New York,2011-07-16,15.724090329846513,summer
New York,2011-07-17,31.483224439628987,summer
New York,2011-07-18,26.94647721061842,summer
New York,2011-07-19,33.25327222527237,summer
New York,2011-07-20,33.5546134727781,summer
New York,2011-07-21,24.02937302549955,summer
New York,2011-07-22,23.914515312826612,summer
New York,2011-07-23,26.457439968770718,summer
New York,2011-07-24,26.198545154080282,summer
New York,2011-07-25,31.21778079157965,summer
New York,2011-07-26,29.76581292545312,summer
New York,2011-07-27,14.645056737687671,summer
New York,2011-07-28,31.345503096219172,summer
New York,2011-07-29,31.606345528138455,summer
New York,2011-07-30,20.608166134517283,summer
New York,2011-07-31,27.30020931839777,summer
New York,2011-08-01,37.19784376622942,summer
New York,2011-08-02,25.41667925162121,summer
New York,2011-08-03,28.5428378030818,summer
New York,2011-08-04,25.801545366917395,summer
New York,2011-08-05,38.379467808118235,summer
New York,2011-08-06,19.823422270524453,summer
New York,2011-08-07,23.635609093114617,summer
New York,2011-08-08,32.7736866094153,summer
New York,2011-08-09,19.605745286703524,summer
New York,2011-08-10,16.623941407399386,summer
New York,2011-08-11,26.239738426293602,summer
New York,2011-08-12,32.026446874386835,summer
New York,2011-08-13,17.50618662200019,summer
New York,2011-08-14,17.393451584375857,summer
New York,2011-08-15,33.66889135297157,summer
New York,2011-08-16,23.756317308320646,summer
New York,2011-08-17,28.229640922126926,summer
New York,2011-08-18,26.980755500775725,summer
New York,2011-08-19,25.168623205288664,summer
New York,2011-08-20,30.481247506543397,summer
New York,2011-08-21,35.19734969236125,summer
New York,2011-08-22,31.548877175847466,summer
New York,2011-08-23,13.946925059269724,summer
New York,2011-08-24,22.11757287016199,summer
New York,2011-08-25,22.937499687958987,summer
New York,2011-08-26,30.632499270351513,summer
New York,2011-08-27,25.981039166503017,summer
New York,2011-08-28,25.97217357817804,summer
New York,2011-08-29,16.69600729280696,summer
New York,2011-08-30,23.325344796196276,summer
New York,2011-08-31,30.82423053974099,summer
New York,2011-09-01,15.689488344030057,autumn
New York,2011-09-02,14.72156582519944,autumn
New York,2011-09-03,17.506599302177168,autumn
New York,2011-09-04,7.813610137382701,autumn
New York,2011-09-05,13.422032296477386,autumn
New York,2011-09-06,22.908865282183953,autumn
New York,2011-09-07,8.15415347613327,autumn
New York,2011-09-08,23.44777424939963,autumn
New York,2011-09-09,18.21561424327401,autumn
New York,2011-09-10,17.10713516942298,autumn
New York,2011-09-11,19.657315841672432,autumn
New York,2011-09-12,13.33073218124786,autumn
New York,2011-09-13,8.95567490104845,autumn
New York,2011-09-14,11.770276033460952,autumn
New York,2011-09-15,21.68720580465176,autumn
New York,2011-09-16,16.14246286438892,autumn
New York,2011-09-17,18.906628648609114,autumn
New York,2011-09-18,18.99077994896723,autumn
New York,2011-09-19,19.22538911752661,autumn
New York,2011-09-20,9.848730736668312,autumn
New York,2011-09-21,15.980226802752012,autumn
New York,2011-09-22,7.218057032586058,autumn
New York,2011-09-23,5.5273878624712385,autumn
New York,2011-09-24,7.28240569012126,autumn
New York,2011-09-25,18.9037944107278,autumn
New York,2011-09-26,14.333952315557877,autumn
New York,2011-09-27,24.6826589033571,autumn
New York,2011-09-28,11.37179656944646,autumn
New York,2011-09-29,11.010040151726209,autumn
New York,2011-09-30,15.994598865020407,autumn
New York,2011-10-01,16.408348280815325,autumn
New York,2011-10-02,10.935191038934024,autumn
New York,2011-10-03,2.630139937959745,autumn
New York,2011-10-04,19.73562613701351,autumn
New York,2011-10-05,14.797144476705574,autumn
New York,2011-10-06,11.829035231939628,autumn
New York,2011-10-07,13.591175960282063,autumn
New York,2011-10-08,17.215663145287152,autumn
New York,2011-10-09,16.800665480438095,autumn
New York,2011-10-10,10.142826521926757,autumn
New York,2011-10-11,10.648602371567762,autumn
New York,2011-10-12,22.6568965925831,autumn
New York,2011-10-13,12.902873651029463,autumn
